"customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","verified_purchase","review_headline","review_body","review_date","marketplace","year"
"35273993","R2V16HDT358WH8","B0018OR118","734090834","Levi's Men's 501 Original-Fit Jean","Apparel","1","0","0","Y","Worst 501's Ever","&#34;Classic Fit&#34; ??? If that means a big saggy butt and tight, skinny legs that won't fit over boots, then yeah !! Someone built like Humpty Dumpty would probably love them. I was forced to give up on the off-shore produced &#34;shrink to fit&#34;. They shrank, but no matter what combination of waist and length (I tried WAY too many), they did not fit. This version worked for several years; two out of five pairs would fit pretty darn good. The factories have apparently changed the cut and the result is the worst jean ever made. Since I have worn 501's for 40 years, I believe that I am a qualified reviewer.","2015-08-31","US","2015"
"15192343","R2G1H0MHBBJIXZ","B0018OLKKG","734090834","Levi's Men's 501 Original-Fit Jean","Apparel","4","0","0","Y","Four Stars","Was longer than other 501 jeans that are the exact same size by maybe an inch.","2015-08-31","US","2015"
"43450160","R2J49VDAGISPC2","B0018Q372I","848030476","Haggar Men's Cool 18 Hidden Expandable-Waist Plain-Front Pant","Apparel","5","0","0","Y","... were for my dad and seem to fit just fine. They arrived in new condition as expected","These were for my dad and seem to fit just fine.  They arrived in new condition as expected.","2015-08-31","US","2015"
"106921","R88L89B8AIUUZ","B00JOT3HQ2","545270466","Geometry Dash Lite","Mobile_Apps","5","1","1","Y","geometry dash is the best","Worlds best game presents geometry dash!!! You can listen to awesome songs while your playing the levels and you should listen to the song and follow it and that should really help you.","2015-08-31","US","2015"
"51675594","R1MQKMTC21CG3B","B003TNQEF0","517637909","The Mist","Digital_Video_Download","2","0","1","Y","I really tried to like this and definitely gave it a chance","So sorry, couldn't even make it all the way through the film... I really tried to like this and definitely gave it a chance, but i just couldn't get into the vibe.","2015-08-31","US","2015"
"50745053","R21RHFJMW6LRKC","B00IBZ5YKW","458329406","The Julian Chapter: A Wonder Story (Kindle Single)","Digital_Ebook_Purchase","5","0","0","Y","Five Stars","3 stars to most of book. 5 stars once Julian starts staying with Grandm&egrave;re.","2015-08-31","US","2015"
"29639522","RG02CKUKYH4IP","B00O26S1J0","762777669","To the Lighthouse (Wordsworth Classics)","Digital_Ebook_Purchase","5","0","2","Y","Five Stars","Classic Virginia Woolf","2015-08-31","US","2015"
"24890440","R2B83FPQAIUVL9","B003U6BE8I","840463224","Percy Jackson & The Olympians: The Lightning Thief","Digital_Video_Download","1","0","0","Y","One Star","Video quality was terrible","2015-08-31","US","2015"
"48109433","RQAH8756GJM20","B00VRYCGLO","183194229","Mahjong Journey®","Mobile_Apps","4","0","0","N","Four Stars","Starts of easy and gets more difficult as you go along. Fun game. LR","2015-08-31","US","2015"
"19529312","R2CFKU7WBMIHRV","B002VRNR1Y","541531065","The Shining","Digital_Video_Download","5","1","1","Y","Five Stars","One of Kubrick's masterpieces.","2015-08-31","US","2015"
"19115171","R1DDNXF1V7LQ7Z","B00957T6X6","268067011","George R. R. Martin's A Game of Thrones 5-Book Boxed Set (Song of Ice and Fire Series): A Game of Thrones, A Clash of Kings, A Storm of Swords, A Feast for Crows, and A Dance with Dragons","Digital_Ebook_Purchase","5","0","0","Y","I loved it. I really wish Mr","I loved it. I really wish Mr. Martin would write another 5 books. I would like more! His words make me laugh, cry, feel the cold wind blowing off the wall. I can only hope that he will honor us with more of his magnificent world.","2015-08-31","US","2015"
"111345","R2SQ1X8HI0MF3V","B004OC5G4K","871577985","Japanese Anime costumes cosplay costumes NARUTO Ninja Uniform / Cloak Size XL","Apparel","4","0","0","Y","Four Stars","Nicely stitched! Enjoyed the cloak and it seems that XL is pretty big. Lol","2015-08-31","US","2015"
"6547166","R1EX9RUMFQG4ZD","B003XF1XOQ","245449872","Mockingjay (Hunger Games Trilogy, Book 3)","Digital_Ebook_Purchase","5","0","0","Y","Five Stars","I liked it very much.","2015-08-31","US","2015"
"50842927","R1AKPPZ98VF5UV","B008EQIA7W","234684172","Wrath of the Titans","Digital_Video_Download","3","0","0","Y","A serviceable SQL it has very good moments of commitment from the actors just a very good story arc and emotional content was it","A serviceable SQL it has very good moments of commitment from the actors just a very good story arc and emotional content was it wasn't bad","2015-08-31","US","2015"
"16324092","R3CP3ZCS7ZSRQ0","B000PC0S5K","418107642","A New Earth (Oprah #61): Awakening to Your Life's Purpose","Digital_Ebook_Purchase","4","0","0","Y","Interesting. I","I enjoyed his perspective, at first I found it difficult to read but glad I stuck with it I understand more about an awakening and feel inspired to meditate and practice the presence","2015-08-31","US","2015"
"2158137","R3T763LTGOQR53","B0009JN810","670616695","Japanese Headbands ""Ichiban/Number One"" and ""Kamikazi/Devine Wind""","Apparel","5","4","5","Y","Excellent!!","Bought these for two reasons; 1. I like to keep the hair out of my face when I workout and make gains. 2. I like to pretend I'm a samurai when my mother leaves the house on a Saturday afternoon.<br /><br />Great product!","2015-08-31","US","2015"
"40732595","RW3HQFEJMP3ME","B0009WKIIS","754842331","Royce Leather Men's Business Card Case","Apparel","4","0","0","N","Great Product","I purchased this product for my new job once I received my business cards. I was pleased with everything from the presentation of the nice box that it came in to the quality of the leather.  The product exceeded my expectations. I will recommend this product to anyone looking for something similar.","2015-08-31","US","2015"
"37477336","R305QKMD5TGQ95","B0007YXRYU","725526147","Playtex Women's Comfort Lace Wire-Free Bra","Apparel","5","0","0","Y","Terrific bra","This is the most comfortable bra I have. After buying other bras and returning them, this one fits the bill.","2015-08-31","US","2015"
"19492041","R3JNAU2ZF265C7","B00091RES6","199553884","Dickies Men's Regular-Fit 5-Pocket Jean","Apparel","4","0","0","Y","Great jeans, great value","I really like these jeans. They're a good fit and the color is the deep blue that I want when new. My only complaint is that they fade rather quickly. Not to any weird extreme, but I've ordered two a couple months apart from each other and could definitely tell the difference in color. They are good for any use though; I've done everything from casual wear to yard/construction work and they hold up well. And you really can't complain for the price.","2015-08-31","US","2015"
"13459759","R33NBKA81UI5UL","B0007YR9I0","73253049","Playtex Women's 18 Hour Original Comfort Strap Bra #4693","Apparel","5","0","0","Y","Timeless!","Timeless!  One can always count on this product being exactly as represented.  The fit was perfect.","2015-08-31","US","2015"
"211911","R1DN7LKYOSC8H1","B000A0PVNQ","715191341","Natori Women's Cotton Underwire Sports Bra","Apparel","5","0","0","Y","I am a 34dd & it's very rare I find ...","I am a 34dd & it's very rare I find sports bras that fit & are inexpensive & this one is both!","2015-08-31","US","2015"
"14304999","R6FIUYV4YN4DO","B0007YR9MQ","73253049","Playtex Women's 18 Hour Original Comfort Strap Bra #4693","Apparel","4","0","0","Y","... is the same size as my other bra but comfortable.","Somewhat small as it is the same size as my other bra but comfortable.","2015-08-31","US","2015"
"37405895","R1Y6AS9Y0FW1MX","B0009JECQU","148281950","Russell Athletic Men's Basic Cotton Muscle T-Shirt","Apparel","5","0","0","Y","Good Quality.","Good quality, nice and comfortable. It breathes well, perfect for the hot & humid Singapore weather.","2015-08-31","US","2015"
"28329720","RFE76JD1S1MM5","B002XTBE6K","196833387","Emma (2009 BBC Version)","Video DVD","5","0","0","Y","Five Stars","Romola does such a nice job as Emma.","2015-08-31","US","2015"
"48145775","R2V1J4XIBTSTVY","1501119451","307625827","I Am Pilgrim: A Thriller","Books","4","0","0","N","Fast Paced Thriller","This is a very enjoyable and fast read,even being 700 plus pages.Yes, some of the previous reviews are correct in saying that the characters are superhero caricatures . The men are strong, brilliant and capable,the women are beautiful,sexy and clever.Remember, this isnt a work of literary fiction, this is a popular thriller. I definitely recommend it.","2015-08-31","US","2015"
"45807828","R1HE7I0BVAYYRL","B00ESNDQWY","800032943","The Good Wife, Season 5","Digital_Video_Download","5","0","0","Y","Five Stars","Good story about mean girls 😀","2015-08-31","US","2015"
"43543373","RBLYLSL5L2536","B00J4SNT48","457877405","The Narrow Road to the Deep North","Digital_Ebook_Purchase","5","0","0","Y","Five Stars","Excellent.","2015-08-31","US","2015"
"44252832","RQGXEQ1VY33SC","B00000JNNY","189271773","At Last!","Music","5","0","0","Y","Five Stars","Essential Etta.","2015-08-31","US","2015"
"43352664","R3O19S1QBB9J9H","B00T3DNKIE","652741483","Go Set a Watchman: A Novel","Digital_Ebook_Purchase","4","0","0","N","Four Stars","the book seemed to try to justify  segregation  in the south.","2015-08-31","US","2015"
"43343612","R2C9MGUZ38WO4K","B00ESNDQWY","800032943","The Good Wife, Season 5","Digital_Video_Download","4","0","0","Y","Four Stars","Love the characters","2015-08-31","US","2015"
"41845120","RLIMCT1L83D1R","B0094K20FK","793658361","Star Trek II: The Wrath of Khan","Digital_Video_Download","5","0","0","Y","Five Stars","Absolutely the best of all the movies, two hams battling khan and kirk","2015-08-31","US","2015"
"36735257","R1G05LC9IFRHRP","B011M8CQBY","329480971","The Reluctant Jesus: An Apocalyptic Laugh Out Loud Dark Comedy","Digital_Ebook_Purchase","4","0","0","Y","Four Stars","Not your average second coming","2015-08-31","US","2015"
"37266701","RQLECI90R3WIS","B004SOR4H6","255395670","Twitter","Mobile_Apps","1","0","0","Y","One Star","I don't have this either","2015-08-31","US","2015"
"7437842","R3N6EW1C0LE60O","B00YN6XHMU","474654167","Grey: Fifty Shades of Grey as told by Christian","Digital_Ebook_Purchase","4","0","0","Y","Four Stars","Better than expected but ends abruptly","2015-08-31","US","2015"
"7452797","R3CROSARWODN6K","B009CPES4I","610952534","The Best Exotic Marigold Hotel","Digital_Video_Download","5","0","0","Y","Five Stars","Love this movie!!","2015-08-31","US","2015"
"13568965","R3KCZR26TBB6I3","B0058SNKM4","88133380","Crocs Women's Jayna Slingback Flat","Shoes","5","0","0","Y","Five Stars","I love Crocs brand and these flats are great!","2015-08-31","US","2015"
"21959897","R21GGEWXHMTR8V","1780674880","549848033","Enchanted Forest: An Inky Quest & Coloring Book","Books","5","0","0","Y","Five Stars","This provides hours of entertainment and relaxation!","2015-08-31","US","2015"
"49889289","R3D30K27WAXQJ5","B005DD7H50","492836758","Limitless","Digital_Video_Download","5","0","1","Y","Great concept","Enjoyed the concept of the movie and the execution. Would that PILL existed. It could change the world.","2015-08-31","US","2015"
"46186193","R6GJ6P392HIIJ","B002SWVC64","49084163","Erin Brockovich","Digital_Video_Download","5","0","0","Y","Captivating","A classic great movie!","2015-08-31","US","2015"
"4610105","R1LFHP74XOJQAW","1594633665","627793267","The Girl on the Train","Books","4","0","0","Y","Loved it! not 5 stars because it was dark","Loved it!  not 5 stars because it was dark.","2015-08-31","US","2015"
"46559443","R1ET9REBXA14KY","B006MW3UZW","682981764","Downton Abbey Season 2","Digital_Video_Download","5","0","0","Y","Five Stars","Who doesn't love this show?","2015-08-31","US","2015"
"22212000","R3HQ8A8V6G4PW6","B00J3ZIGOU","960192509","The Long Haul (Diary of a Wimpy Kid, Book 9)","Digital_Ebook_Purchase","5","0","0","Y","My kids love this whole series of books and this one did ...","My kids love this whole series of books and this one did not disappoint. Anytime a kid keeps asking to get a book and reads it in 2 days it was a great purchase.","2015-08-31","US","2015"
"19676657","R1OVDMW6SR731L","B00JORDEJ4","530546487","Downton Abbey Season 4","Digital_Video_Download","5","0","0","Y","Addictive","Great story with attractive characters. Follow the storyline from Season 1 until the end.","2015-08-31","US","2015"
"442804","RXCUT2FCG584N","B003AU5W0A","145323900","MJ Soffe Men's Running Short","Apparel","5","1","1","Y","Five Stars","Fit great. I plan on buying a few more pairs.","2015-08-31","US","2015"
"24893193","R147IOZJCH9J7U","B000RGHQ5O","467910554","Lunaire Women's Plus-Size Strapless Bra","Apparel","5","0","0","Y","Holding Power Strapless","Very firm fit, but stays up like no other strapless I've found!  Cups a little small on 34DD.  Please offer a little larger cup size.","2015-08-31","US","2015"
"14056076","R3RFGQT0HBF5CY","B003BR9F4G","795637752","Smiffy's Parrot 20 Inches with Elastic Holder","Apparel","2","0","0","Y","Don't waste your money.","Absolute junk. The feet of the parrot, which is connected to the shoulder strap, detached from the body of the bird almost immediately. The construction and paint job are shoddy.","2015-08-31","US","2015"
"9244898","R2PINAYQ5TLEZ","B000SKI752","110450175","Hanes Men's 6-Pack FreshIQ Cushion Crew Socks","Apparel","5","0","0","Y","Five Stars","Great product!","2015-08-31","US","2015"
"39387962","R1R2GRJ10IQ8YL","B000SP6UVK","905955366","Gold Toe Men's Cotton Quarter Athletic Sock Six-Pack","Apparel","5","0","0","Y","Buy them!","I think this is my third or fourth order of these. For me, they are just perfect short white socks, just the right thickness to give some heft to them but not smothering in the heat.","2015-08-31","US","2015"
"23236388","R3PUMPZJCGQMYS","B000SP6UWE","306509483","Gold Toe Men's Cotton Cushion No Show Socks, 6-Pack","Apparel","3","0","0","Y","Three Stars","They fit well, but slide off the heel.","2015-08-31","US","2015"
"6765780","R2TANVG12C7L02","B003AU5WGO","197267644","MJ Soffe Men's Long-Sleeve Cotton T-Shirt","Apparel","5","0","0","Y","Five Stars","Fits well and looks great with my work uniform, just what I was looking for.","2015-08-31","US","2015"
"15981149","R2N75GITM4NGKN","B000QU4TQ0","134752725","Dickies Boys' Flex Waist School Uniform Short","Apparel","5","0","0","Y","Runs small but great uniform shorts","I read reviews first so I sized up and am very happy with these shorts.  My son is typically a size 8 but I ordered a size 10 and couldn't be happier.  With the adjustable waist he has some growing room and he loves the fact it has a slide fastener as he struggles with buttons.  Easy to care for, no iron needed.","2015-08-31","US","2015"
"173582","R3EAIF01FU0KZO","B000RUJJAU","153826801","Small Vampire Teeth","Apparel","1","0","0","Y","no room for error","Does not come with information on how to get more capsules and liquid","2015-08-31","US","2015"
"10222804","R2KZ9L0JGP655W","B003AIKW3O","233420173","KicKee Pants Baby-boys  Print Coverall","Apparel","4","1","1","Y","Four Stars","It has a small stain on the front hopefully it will wash out","2015-08-31","US","2015"
"41311689","RO6MQS8JO98Z0","B003DBEDF6","646195834","Papi Men's 3-Pack Cotton Jock Strap","Apparel","4","0","1","Y","Four Stars","very comfortable","2015-08-31","US","2015"
"45420218","RC7KW9H1XG69U","B000T015VE","766495279","Rocker Baby Hand Sign Cool Baby Onesies, Bodysuits, T-Shirts | Cool Baby Gift","Apparel","4","0","0","Y","Rock on!","This is another cute onesie I picked up for our son.  While the 12-18 month would normally allow him to wear this for another couple of months, our son has a bit of a belly on him still so he'll grow out of this before the full size range. Still very cute and I wish he'd be able to wear it longer.","2015-08-31","US","2015"
"29377563","R2BUDK2TES1YEQ","B003AU5WC8","197267644","MJ Soffe Men's Long-Sleeve Cotton T-Shirt","Apparel","5","0","0","Y","he liked it and said it fits fine even after washing","this Soffe cotton shirt was a gift. he liked it and said it fits fine even after washing.","2015-08-31","US","2015"
"2901847","R3LZ0EBV9WSNPO","B000RUJJAU","153826801","Small Vampire Teeth","Apparel","5","1","1","Y","Easy and awesome","Easy and awesome. I do wish I had more of the mixture to fix the molding since they get loose after a while. I'll probably just but them again since my smart self got them stained pink by drinking Strawberitas all evening.","2015-08-31","US","2015"
"15298055","R3PT9352A0TDNP","B001HNE3NO","315264404","Sarah's Key","Digital_Ebook_Purchase","5","0","0","N","Five Stars","Great read and educational too!","2015-08-31","US","2015"
"12397857","R3VUHZWGDDJGV8","B00L9B7IKE","627793267","The Girl on the Train: A Novel","Digital_Ebook_Purchase","4","0","0","Y","Four Stars","a very memorable read","2015-08-31","US","2015"
"25590167","RNRWX0W2L0JCR","B00CEL09QS","440336423","Crazy, Stupid, Love","Digital_Video_Download","5","0","0","Y","Five Stars","Such a great movie and love Emma Stone!","2015-08-31","US","2015"
"40379065","R1IWENVSMVFJ5Y","B009YR74F4","470475974","In The Line Of Fire","Digital_Video_Download","3","0","0","Y","In The Line Of Fire","Other than Clint 'winking', it's a pretty good movie","2015-08-31","US","2015"
"33129501","R1AN1AE6V3HJXN","B00BC254I8","827327026","Undisputed Truth","Digital_Ebook_Purchase","5","0","0","Y","Anazing","Great book very honest  mike kept it real and is not afraid to be himself. I'm sorry he had such a painful and traumatic life.","2015-08-31","US","2015"
"31884466","R244C9YQ0PQ1VD","B006WXHJNU","32055653","The Incredible Hulk [Blu-ray]","Video DVD","3","0","1","Y","Incredibly Okay","If you're reading this, you're probably already aware that it's the red-headed stepchild of the MCU, and for good reason.<br /><br />The first hour or so is great. It comfortably establishes Bruce Banner in our world, instead of some quasi-realistic Earth. There's also a thrilling, well-made scene that I'm not going to spoil.<br /><br />That all ends once the Hulkening starts up. The Hulk doesn't look great; he's not the bulky gorilla-bodied weapon of mass destruction as in the Avengers. In this movie, it's almost as if they wanted him to be sexy. He's too lean, and not the proper hue of green. And his haircut is a little ridiculous. He's a giant, green, young Keith Richards, essentially.<br /><br />Beyond those technical problems,the action scenes lack the primal punch that Ruffalo's Hulk has always been able to deliver. Everything is a bit manicured. In one sequence, the Hulk claps really hard to put out a fire. Y'know, because wind or something.<br /><br />Next up, after the initial scenes in Brazil, the film does a pretty bad job of establishing the stakes, and appreciating the scale of the central conflict. And the Betty Ross romance thing isn't pulled off authentically. And the final battle is shoehorned in, and doesn't last nearly long enough for the presentation its given.<br /><br />With all that said, I liked this movie purely because it's not offensively bad. It's just inoffensively mediocre. The missteps it makes are defined by a lacking, not a step in the wrong direction altogether.","2015-08-31","US","2015"
"11942338","R23YJFHCUTFRM7","B00QLVY7J2","603106378","Gummy Drop!","Mobile_Apps","5","0","0","Y","great game !","Great game","2015-08-31","US","2015"
"35423320","R30739J504HOZ7","B003XTYDMQ","325149251","Veronica Mars Season 3","Digital_Video_Download","5","0","0","Y","Five Stars","Love be this show hoping for more!!!","2015-08-31","US","2015"
"36929159","RGLJ5RDCN6I2Y","B00GINENG0","199830611","My Talking Tom","Mobile_Apps","5","0","1","Y","good game","This game is so good","2015-08-31","US","2015"
"13403431","R153QN5NK4B0TI","B00DZ83IPS","224529197","Erased","Digital_Video_Download","5","0","0","Y","Five Stars","Fast paced but an excellent movie.","2015-08-31","US","2015"
"33734183","R14OT1DZDKEIKX","B00XOX9QCS","895883504","Mad Max: Fury Road","Digital_Video_Download","4","1","1","Y","Delivers on the action. It's what a Mad Max ...","Delivers on the action.  It's what a Mad Max film is supposed to be.  Gets back to the Road Warrior basics.","2015-08-31","US","2015"
"17685008","RQE3J8QT3IYUD","B00VFTCGES","672024888","Interstellar","Digital_Video_Download","3","0","1","Y","Three Stars","Great visuals and score, definitely watch on the biggest screen with the best sound system possible.","2015-08-31","US","2015"
"16655872","RIWTBPY9573FB","B00MILGKPI","600191340","Teenage Mutant Ninja Turtles","Digital_Video_Download","2","0","0","Y","Two Stars","The dialog was too corny.","2015-08-31","US","2015"
"12285398","R208W0LDK2ZD19","B009RI4ZKC","687235124","Moonrise Kingdom","Digital_Video_Download","4","0","0","Y","Enjoyable nonviolent movie!","Refreshing! Clever!  Enjoyable!  Nice to watch a movie without violence.  The movie was recommended by a friend.  All the characters combined made this movie so enjoyable! Not a fast moving kick butt movie, but Bruce Willis and Bill Murray were totally entertaining.","2015-08-31","US","2015"
"29543772","R15POWXDJAHMOD","B001II68AO","418177423","Velrose Snip-it 26"" Culotte Slip (2402)","Apparel","5","0","0","Y","Five Stars","Fit perfectly!","2015-08-31","US","2015"
"6547166","RDFH16SMUWYSW","B0042VJ1PI","88211896","Naked Heat (Nikki Heat Book 2)","Digital_Ebook_Purchase","5","0","0","Y","Five Stars","I liked it.","2015-08-31","US","2015"
"22549987","R2X4SZA4N93MP4","B005PK57IK","551005158","The Good Wife, Season 3","Digital_Video_Download","5","0","0","Y","We love it!","THis is my favorite show!","2015-08-31","US","2015"
"11401960","R1F7QQ13G0Y0VT","B000HL2J0G","280072987","MacGyver - Season 1","Digital_Video_Download","5","0","0","Y","fun ride no wonder we still use Gyvered to fix things in the field....","by jo I think he gyvered the ratings with a army knife and a small length of string... How did he do it ... so much with so little.  What a fun goofy show... RDA is too funny....","2015-08-31","US","2015"
"52309425","R2UULFKYHWQA2D","B007HJ90JY","350033617","Striptease (Uncut)","Digital_Video_Download","3","1","1","Y","Moore & Reynolds very good - screenplay not so much!","After reading the Hiaasen book (Strip Tease), I was curious about the movie version of the story. While I believe that any movie version cannot reflect favorably all of the background and details of its book form, this movie, in particular did not weave the plot together seamlessly (coherently). If you are not seduced by the visions of the lovely topless Demi Moore, or the Burt Reynold's whacky interpretation of Congressman Dave Dilbeck, you will not find this film compelling. I really think this is about a 2.5.","2015-08-31","US","2015"
"10333803","R344KK718TWGTW","B002LESNES","664654795","McLintock!","Digital_Video_Download","3","0","1","Y","poor picture quality","poor picture quality","2015-08-31","US","2015"
"12481665","RC6FWXKO6VGDQ","B002VRZEYM","74623610","Food, Inc","Digital_Video_Download","5","0","0","Y","Must watch","I think it was great. But I couldn't watch more than 15 min. I'm too sensitive. I'm already a vegan and animal activist.","2015-08-31","US","2015"
"19798619","R1OCKZQFN44H5Z","B00PSLQYWE","156264553","Downton Abbey Season 5","Digital_Video_Download","5","0","0","Y","Highly anticipated.","Wonderful season that shouldn't be missed. Actually, highly anticipated. There are some twist and turns in this season, which had a good finale.<br />I can't wait for the next season, as I heard Season 6 could be the last one.","2015-08-31","US","2015"
"28929018","R3QZ61TDUIJC32","B004GJDQT8","36653526","Amazon Underground","Mobile_Apps","5","0","1","Y","Five Stars","Great","2015-08-31","US","2015"
"16922084","R2S4PW6GF0EX4P","B00MILGKPI","600191340","Teenage Mutant Ninja Turtles","Digital_Video_Download","2","0","0","Y","Dumb movie, at best","I understand this kind of movie appeals to a certain group but the plot was rushed and lacked substance.  In spite of the frequent reference to good-old-days' ninja turtles, you get very little character development.  Dumb movie, at best, with a dose of fun nostalgia.","2015-08-31","US","2015"
"17625409","R2BIFIXDOVZ9U5","B00KK0PICK","839269769","The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing","Digital_Ebook_Purchase","3","1","1","Y","the hints for discarding un-used or unwanted things were good but I will not be using all of her ...","I haven't done the tidying yet as I just finished the book.  the hints for discarding un-used or unwanted things were good but I will not be using all of her methods such as talking to my belongings, thanking them, or putting them all on the floor at once.  for instance, I will do each closet at a time and place the clothes on a bed rather than the floor.  her suggestions for dividing by catergories are good and I like her ideas about using your own memories regarding past experiences rather than keeping all of the keepsakes that you have piled up from different experiences.  some of the book was humorous which pleased me.  the reason I gave it only 3 stars is because it was rather repetetive and could have been shorter in my opinion.","2015-08-31","US","2015"
"4815996","R2Z40M9DB8LTHZ","B00DVKOYBM","263046246","8 Ball Pool","Mobile_Apps","5","0","1","Y","Good Game","Really fun","2015-08-31","US","2015"
"12972955","R39DN84573BNVY","B00ESNDQWY","800032943","The Good Wife, Season 5","Digital_Video_Download","5","0","0","Y","Season 5 - Even Better!","Great cast. Snappy writing. Tense plot. Fun guests.","2015-08-31","US","2015"
"31849958","R1KFHO7JDC9ZD6","B00R2Z32PQ","600191340","Teenage Mutant Ninja Turtles","Digital_Video_Download","1","0","0","Y","Terrible. Michael Bay movies are the worst","Terrible.  Michael Bay movies are the worst.","2015-08-31","US","2015"
"16416662","RL863985GY7J8","B0070YDOT8","629832084","Big Fish Casino – Free Vegas Slot Machines & Games","Mobile_Apps","4","0","0","Y","Good games","Fun but sometimes hard getting onto the server.","2015-08-31","US","2015"
"3893752","RXM34FK1JMW8B","B005OCFGTO","530977710","Harry Potter: The Complete 8-Film Collection","Video DVD","5","0","0","Y","Five Stars","as expected","2015-08-31","US","2015"
"295007","RLP2Y4U801KF1","B001B3FY42","662575419","Ring Snuggies Adjusters Original AND Jumbo Sizes ** COMBO PACK **","Apparel","3","0","0","Y","Comfortable but can slip off of rings!!!","These work ok. A couple times they would fall off my ring because the band would slip through the opening on the ring snuggie. Since I was using them for my engagement ring until I could get it sized the fact that they sometimes fell off made me way too nervous and I ended up wrapping it in tape so it would be more secure. Still I am giving them three stars because these would be great for everyday fun rings that aren't the right size or you want to wear on a different finger, etc. I just wouldn't wear them with anything that you would be devastated to lose or is very valuable because they are not super secure! I did not have any comfort issues with these. I never even felt that it was there!","2015-08-31","US","2015"
"11015014","R1Z8854PH4P3O0","B004A6A0XM","661722818","Super Dad Shield -- Superman Adult T-Shirt","Apparel","4","0","0","Y","Shrinks a lot!","Shrieked a lot once I ran it thru the drier.","2015-08-31","US","2015"
"47992226","R1QPDJI6PNP7HF","B00480IC5S","79678294","Koi Men's James Elastic Scrub Pants with Zip Fly and Drawstring Waist","Apparel","5","0","0","Y","Stylish and comfortable","I love Koi brand scrubs. Always so soft and stylish. I do love being comfortable and stylish when saving lives in the hospital. It doesn't hurt to look my best when performing chest compressions.","2015-08-31","US","2015"
"1569390","R137NVZEGESJ7W","B001B10DIG","171336962","Deluxe Natural Red Supermodel Wig - Adult Std.","Apparel","3","0","0","Y","... a way to keep in place my granddaiughter might enjoy","It is a little to large i'll just have to figure out a way to keep in place my granddaiughter might enjoy it","2015-08-31","US","2015"
"18017809","R2RJGPZ6HAVT45","B00494PTM2","886188473","Junior's Live to Ride Tee-Medium-Black","Apparel","4","0","0","Y","She liked it.","I bought this for my niece. She liked it.","2015-08-31","US","2015"
"15729660","R18FZ9VYSVXZGD","B0049HP37U","733163088","Show No Love Tennis Wear Womens Tennis Skirt","Apparel","4","0","0","N","Well Made","Nice skirt. It fit well and wasn't too tight. No shorts attached but that was fine with me.","2015-08-31","US","2015"
"31717451","R1K16SWHL23193","B00MILGKPI","600191340","Teenage Mutant Ninja Turtles","Digital_Video_Download","1","1","1","Y","I watched this because it was free for Prime members ...","I watched this because it was free for Prime members. It was truly godawful and the CGI turtles looked utterly ridiculous.","2015-08-31","US","2015"
"44826902","R3SKK6NJHXHX9","B0049H9NVW","424193561","Takenoko Board Game","Toys","5","0","0","Y","A very fun and simplistic game for four players","A very fun and simplistic game for four players.<br /><br />When explaining the game, it often comes off as daunting to newer players (particularly inexperienced tabletop gamers), but playing through a quick few rounds is often more than sufficient enough to fully acclimate someone into the game experience.","2015-08-31","US","2015"
"3166214","R212Z49NVSV9SW","B00RY7DCE8","814212785","Panda Pop","Mobile_Apps","5","1","2","Y","Five Stars","Its addictive so dont play this if you are prone to addictions.","2015-08-31","US","2015"
"47311306","R21BJSAJD8L574","B00D7Z4GQY","400840444","The Husband's Secret","Digital_Ebook_Purchase","4","0","0","Y","Four Stars","Enjoyed it but it is my least favorite by this author.","2015-08-31","US","2015"
"32036080","R1JJ0C1S1REWU7","0671015206","826470409","The Millionaire Next Door","Books","5","0","0","Y","Great book","If you want to be a millionaire this book gives some guidelines, using current millionaires as the model.","2015-08-31","US","2015"
"13509952","R32QYU2G2PKYV","B0047SKR54","625277442","Apocalypse Now","Digital_Video_Download","4","0","0","Y","Great movie. I have watched it several times over ...","Great movie.  I have watched it several times over the years and it never loses my interest.  Just a great movie.","2015-08-31","US","2015"
"19206758","R1O32900MV7P9U","1440503257","771731090","The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook)","Books","5","0","0","Y","loved it","Great, kids loved it too","2015-08-31","US","2015"
"6886325","ROUNECTWXSGIN","B004MC8CA2","937221751","Bible","Mobile_Apps","5","0","0","Y","Great App","I really love the Bible app, especially the Bible plans and the verse of the day to meditate on daily. I'm doing the 365 day Billy Graham plan and I love it!","2015-08-31","US","2015"
"34374120","R294VNBEMYE8DM","B008RKIACK","760278522","The Warriors","Digital_Video_Download","4","0","0","Y","Four Stars","Good movie. A classic.","2015-08-31","US","2015"
"38615044","R1DJ4RBXXQUNIG","B002SAUCBC","882393531","The Long Walk","Digital_Ebook_Purchase","4","0","0","N","Story that sticks with you.","I really liked this book.  It was dark and disturbing, has stuck with me for awhile now.  Stephen King is a master storyteller and doesn't fail here.","2015-08-31","US","2015"
